1	76200
2	203900
3	184900
4	190400
5	179600
6	194500
7	184500
8	203000
9	175700
10	176000
11	191800
12	216100
13	229400
14	185800
15	173700
16	191300
17	174300
18	200000
19	174300
20	189600
21	176900
22	294500
23	177700
24	174800
25	172200
26	176400
27	172000
28	192300
29	180200
30	2057000
31	196700
