1	2936800
2	1366300
3	1173100
4	985000
5	1399800
6	752000
7	755500
8	874900
9	702300
10	750900
11	867700
12	624700
13	1244000
14	985300
15	869400
16	2426600
17	1080400
18	778800
19	3322400
20	3034500
21	1405100
22	1277600
23	1452800
24	1579800
25	1838700
26	1221500
27	1357500
28	1210800
29	1373500
30	1134000
31	4212700
