1	235249287100
2	54840217200
3	23881764400
4	14425714600
5	8985798400
6	6071138700
7	4292332800
8	3423881400
9	2878599400
10	2419923100
11	2040635800
12	1692171800
13	1360134400
14	1320306700
15	1106888800
16	1016111500
17	931421000
18	775938700
19	669458200
20	625834100
21	570166300
22	503122700
23	430272300
24	387148300
25	363578700
26	359053000
27	307934100
28	305112300
29	291042300
30	275436700
31	260172500
