1	36985100
2	10679200
3	14318800
4	13612200
5	11903800
6	13054400
7	5823800
8	2967800
9	3990900
10	3513000
11	3785000
12	3168200
13	3027300
14	2971600
15	2727400
16	2686200
17	2834400
18	2719300
19	2878700
20	2901900
21	2803000
22	2932900
23	2603100
24	2629600
25	2572900
26	2478400
27	2308200
28	2427000
29	2407000
30	2462400
31	2869900
