1	10567800
2	4537400
3	1969500
4	1225300
5	1109300
6	747200
7	960600
8	762000
9	756600
10	817500
11	1102800
12	651800
13	689700
14	989500
15	1163000
16	861500
17	990200
18	876900
19	729600
20	460800
21	358100
22	454100
23	504400
24	488700
25	474400
26	405700
27	376500
28	411300
29	431300
30	472800
31	603300
