1	22428700
2	13693900
3	20845000
4	48700
5	11119300
6	3482400
7	3053100
8	2511900
9	2274200
10	23294400
11	2362500
12	3163800
13	1121600
14	1128400
15	744600
16	701100
17	808100
18	914800
19	1065100
20	817700
21	854000
22	2282600
23	1375500
24	1710200
25	1675400
26	1648300
27	1652300
28	1674400
29	1494100
30	1281900
31	12699200
