1	1089000
2	1044100
3	972000
4	27600
5	985400
6	990300
7	1294000
8	767500
9	727100
10	716300
11	757700
12	800300
13	730200
14	716300
15	750700
16	1180500
17	1251000
18	721300
19	710700
20	747200
21	761900
22	769600
23	753700
24	705700
25	767600
26	741100
27	745000
28	748100
29	1025000
30	737700
31	1056900
