1	4250903300
2	4313158400
3	4303861600
4	23100
5	4682100700
6	4649427500
7	4516523900
8	4677003200
9	4801186100
10	4905664200
11	4632827700
12	5106411800
13	5378951100
14	5115508600
15	5410092900
16	4933630600
17	5913542200
18	6464389500
19	5816702600
20	5185180700
21	5161883500
22	5269838800
23	5267087300
24	4812566600
25	4913587900
26	5245780700
27	5004692400
28	4984559200
29	5333392100
30	5041443300
31	4848948200
