1	2685200
2	2799200
3	2609400
4	2431400
5	2688600
6	2782900
7	2761100
8	2707700
9	2249100
10	2627100
11	2478600
12	2599000
13	2968100
14	2586900
15	2434400
16	1024200
17	1058900
18	866200
19	1126000
20	1310000
21	1094300
22	1078400
23	878700
24	1048200
25	1395700
26	996500
27	908800
28	896900
29	997100
30	958800
31	965800
